product_id,product_origin_id,reviewEval,reviewEvalValues,reviewTopic
2082696229,겐조 플라워 인디에어 EDP 50ml,향/냄새,"별로예요,0-향이 괜찮아요,2-마음에 들어요,14",
2082696229,겐조 플라워 인디에어 EDP 50ml,지속력,"짧아요,1-적당해요,10-오래 유지돼요,5",
4279445040,"록시땅 핸드 로션 300ml (시어 버터, 버베나, 라벤더)",제형,"되직해요,0-적당해요,10-묽어요,0",만족도
4279445040,"록시땅 핸드 로션 300ml (시어 버터, 버베나, 라벤더)",수분감,"건조해요,0-보통이에요,7-촉촉해요,3",만족도
4279445040,"록시땅 핸드 로션 300ml (시어 버터, 버베나, 라벤더)",향/냄새,"별로예요,0-향이 괜찮아요,4-마음에 들어요,6",만족도
1000965761,록시땅 시어 버터 울트라 리치 컴포팅 크림 50ml,수분감,"건조해요,0-보통이에요,11-촉촉해요,32",사용감-보습력-향기-트러블 개선-효과
1000965761,록시땅 시어 버터 울트라 리치 컴포팅 크림 50ml,트러블,"조금 있었어요,2-잘 모르겠어요,12-전혀 없었어요,29",사용감-보습력-향기-트러블 개선-효과
1000965761,록시땅 시어 버터 울트라 리치 컴포팅 크림 50ml,제형,"되직해요,24-적당해요,17-묽어요,2",사용감-보습력-향기-트러블 개선-효과
3630110411,록시땅 시어 드라이 스킨 핸드 크림 (75ml / 150ml),제형,"되직해요,8-적당해요,26-묽어요,3",향기-발림성-보습력
3630110411,록시땅 시어 드라이 스킨 핸드 크림 (75ml / 150ml),수분감,"건조해요,1-보통이에요,8-촉촉해요,28",향기-발림성-보습력
3630110411,록시땅 시어 드라이 스킨 핸드 크림 (75ml / 150ml),향/냄새,"별로예요,0-향이 괜찮아요,11-마음에 들어요,26",향기-발림성-보습력
1000965835,록시땅 퓨어 시어 버터 150ml,수분감,"건조해요,0-보통이에요,2-촉촉해요,12",향기-용량-보습력-효과
1000965835,록시땅 퓨어 시어 버터 150ml,제형,"되직해요,7-적당해요,6-묽어요,1",향기-용량-보습력-효과
1000965835,록시땅 퓨어 시어 버터 150ml,향/냄새,"별로예요,2-향이 괜찮아요,6-마음에 들어요,6",향기-용량-보습력-효과
1000635597,록시땅 시어 라이트 컴포팅 크림 50ml,수분감,"건조해요,0-보통이에요,5-촉촉해요,9",향기-트러블 개선-사용감
1000635597,록시땅 시어 라이트 컴포팅 크림 50ml,트러블,"조금 있었어요,1-잘 모르겠어요,2-전혀 없었어요,11",향기-트러블 개선-사용감
1000635597,록시땅 시어 라이트 컴포팅 크림 50ml,제형,"되직해요,2-적당해요,10-묽어요,2",향기-트러블 개선-사용감
3896894223,"록시땅 미스트 (시어 버터, 피브완, 아쿠아 레오티에, 이모르뗄 프레셔스)",수분감,"건조해요,0-보통이에요,2-촉촉해요,9",향기-효과
3896894223,"록시땅 미스트 (시어 버터, 피브완, 아쿠아 레오티에, 이모르뗄 프레셔스)",분사력,"별로예요,0-적당해요,3-아주 좋아요,8",향기-효과
3896894223,"록시땅 미스트 (시어 버터, 피브완, 아쿠아 레오티에, 이모르뗄 프레셔스)",향/냄새,"별로예요,0-향이 괜찮아요,5-마음에 들어요,6",향기-효과
3501163957,[기프트] 록시땅 시어 버터 바디 케어 세트 (샤워 크림 & 바디 로션),제형,"되직해요,5-적당해요,24-묽어요,3",용량-보습력-향기-만족도
3501163957,[기프트] 록시땅 시어 버터 바디 케어 세트 (샤워 크림 & 바디 로션),수분감,"건조해요,0-보통이에요,18-촉촉해요,14",용량-보습력-향기-만족도
3501163957,[기프트] 록시땅 시어 버터 바디 케어 세트 (샤워 크림 & 바디 로션),향/냄새,"별로예요,2-향이 괜찮아요,18-마음에 들어요,12",용량-보습력-향기-만족도
2793160674,록시땅 아몬드 모이스쳐라이징 샤워 오일 500ml,거품,"부족해요,11-적당해요,20-풍부해요,7",세정력-용량-보습력-향기-거품-흡수
2793160674,록시땅 아몬드 모이스쳐라이징 샤워 오일 500ml,세정력,"잘 안씻겨요,1-적당히 씻겨요,28-잘 씻겨요,9",세정력-용량-보습력-향기-거품-흡수
2793160674,록시땅 아몬드 모이스쳐라이징 샤워 오일 500ml,수분감,"건조해요,1-보통이에요,13-촉촉해요,24",세정력-용량-보습력-향기-거품-흡수
3661006552,록시땅 핸드 크림 30ml 컬렉션,제형,"되직해요,2-적당해요,24-묽어요,5",보습력-향기-만족도-휴대성-디자인
3661006552,록시땅 핸드 크림 30ml 컬렉션,수분감,"건조해요,0-보통이에요,10-촉촉해요,21",보습력-향기-만족도-휴대성-디자인
3661006552,록시땅 핸드 크림 30ml 컬렉션,향/냄새,"별로예요,0-향이 괜찮아요,11-마음에 들어요,20",보습력-향기-만족도-휴대성-디자인
3799005662,록시땅 애프터 쉐이브 (꺄드/쎄드라/옴므 코롱 쎄드라),수분감,"건조해요,0-보통이에요,9-촉촉해요,15",용량-사용감-품질-향기-효과
3799005662,록시땅 애프터 쉐이브 (꺄드/쎄드라/옴므 코롱 쎄드라),트러블,"조금 있었어요,0-잘 모르겠어요,10-전혀 없었어요,14",용량-사용감-품질-향기-효과
3799005662,록시땅 애프터 쉐이브 (꺄드/쎄드라/옴므 코롱 쎄드라),제형,"되직해요,1-적당해요,20-묽어요,3",용량-사용감-품질-향기-효과
1001422373,록시땅 미니 퓨어 시어 버터 (10ml),수분감,"건조해요,0-보통이에요,2-촉촉해요,9",향기-트러블 개선-휴대성
1001422373,록시땅 미니 퓨어 시어 버터 (10ml),제형,"되직해요,4-적당해요,5-묽어요,2",향기-트러블 개선-휴대성
1001422373,록시땅 미니 퓨어 시어 버터 (10ml),향/냄새,"별로예요,2-향이 괜찮아요,4-마음에 들어요,6",향기-트러블 개선-휴대성
3552488036,[기프트] 록시땅 핸드 케어 세트 (시어 버터/ 라벤더/ 버베나),제형,"되직해요,1-적당해요,12-묽어요,0",향기
3552488036,[기프트] 록시땅 핸드 케어 세트 (시어 버터/ 라벤더/ 버베나),수분감,"건조해요,0-보통이에요,7-촉촉해요,6",향기
3552488036,[기프트] 록시땅 핸드 케어 세트 (시어 버터/ 라벤더/ 버베나),향/냄새,"별로예요,0-향이 괜찮아요,8-마음에 들어요,5",향기
3630098431,록시땅 시어 울트라 리치 바디 로션,제형,"되직해요,3-적당해요,18-묽어요,3",용량-향기-만족도-흡수-휴대성
3630098431,록시땅 시어 울트라 리치 바디 로션,수분감,"건조해요,2-보통이에요,7-촉촉해요,15",용량-향기-만족도-흡수-휴대성
3630098431,록시땅 시어 울트라 리치 바디 로션,향/냄새,"별로예요,0-향이 괜찮아요,9-마음에 들어요,15",용량-향기-만족도-흡수-휴대성
3858362607,[기프트] 록시땅 시어 드라이 스킨 핸드 크림 트리오 세트,제형,"되직해요,2-적당해요,18-묽어요,1",향기
3858362607,[기프트] 록시땅 시어 드라이 스킨 핸드 크림 트리오 세트,수분감,"건조해요,0-보통이에요,10-촉촉해요,11",향기
3858362607,[기프트] 록시땅 시어 드라이 스킨 핸드 크림 트리오 세트,향/냄새,"별로예요,0-향이 괜찮아요,9-마음에 들어요,12",향기
3810300548,[기프트] 록시땅 플로럴 솝 트리오 세트,제형,"되직해요,2-적당해요,31-묽어요,2",향기-만족도-거품-디자인
3810300548,[기프트] 록시땅 플로럴 솝 트리오 세트,수분감,"건조해요,0-보통이에요,21-촉촉해요,14",향기-만족도-거품-디자인
3810300548,[기프트] 록시땅 플로럴 솝 트리오 세트,향/냄새,"별로예요,0-향이 괜찮아요,14-마음에 들어요,21",향기-만족도-거품-디자인
1000965626,[기프트] 록시땅 플로럴 핸드 크림 트리오 세트,제형,"되직해요,0-적당해요,11-묽어요,0",향기-디자인
1000965626,[기프트] 록시땅 플로럴 핸드 크림 트리오 세트,수분감,"건조해요,0-보통이에요,4-촉촉해요,7",향기-디자인
1000965626,[기프트] 록시땅 플로럴 핸드 크림 트리오 세트,향/냄새,"별로예요,0-향이 괜찮아요,4-마음에 들어요,7",향기-디자인
2183247746,베르사체 에로스 EDT 100ml,향/냄새,"별로예요,0-향이 괜찮아요,2-마음에 들어요,8",
2183247746,베르사체 에로스 EDT 100ml,지속력,"짧아요,0-적당해요,8-오래 유지돼요,2",
1003449115,[공식수입/백화점동일]존바바토스 아티산 EDT 75ml,향/냄새,"별로예요,0-향이 괜찮아요,2-마음에 들어요,10",
1003449115,[공식수입/백화점동일]존바바토스 아티산 EDT 75ml,지속력,"짧아요,1-적당해요,7-오래 유지돼요,4",
4015422954,[지미추] 우먼 EDT 40ml 미니세트+지미추 쇼핑백,향/냄새,"별로예요,2-향이 괜찮아요,44-마음에 들어요,45",
4015422954,[지미추] 우먼 EDT 40ml 미니세트+지미추 쇼핑백,지속력,"짧아요,6-적당해요,63-오래 유지돼요,22",
3994591310,[지미추] 블러썸 EDP 40ml 미니세트+지미추쇼핑백,향/냄새,"별로예요,0-향이 괜찮아요,6-마음에 들어요,6",
3994591310,[지미추] 블러썸 EDP 40ml 미니세트+지미추쇼핑백,지속력,"짧아요,0-적당해요,9-오래 유지돼요,3",
1000461491,프리메라 씨드 앤 스프라우트 에너지 마스크5매+5매,피부개선,"별로예요,17-보통이에요,505-개선됐어요,570",용량-사용감-보습력-향기-만족도-가격
1000461491,프리메라 씨드 앤 스프라우트 에너지 마스크5매+5매,수분감,"건조해요,17-보통이에요,287-촉촉해요,788",용량-사용감-보습력-향기-만족도-가격
1000375286,프리메라 알파인베리 워터리크림,수분감,"건조해요,0-보통이에요,2-촉촉해요,10",사용감-보습력-향기-만족도-가격
1000375286,프리메라 알파인베리 워터리크림,트러블,"조금 있었어요,0-잘 모르겠어요,1-전혀 없었어요,11",사용감-보습력-향기-만족도-가격
1000375286,프리메라 알파인베리 워터리크림,제형,"되직해요,0-적당해요,8-묽어요,4",사용감-보습력-향기-만족도-가격
4199519815,프리메라 내추럴 리치 클렌징 폼 [뷰라밸1위],세정력,"잘 안씻겨요,0-적당히 씻겨요,4-잘 씻겨요,24",향기-만족도-용량-사용감-디자인
4199519815,프리메라 내추럴 리치 클렌징 폼 [뷰라밸1위],트러블,"조금 있었어요,1-잘 모르겠어요,9-전혀 없었어요,18",향기-만족도-용량-사용감-디자인
4199519815,프리메라 내추럴 리치 클렌징 폼 [뷰라밸1위],거품,"부족해요,1-적당해요,13-풍부해요,14",향기-만족도-용량-사용감-디자인
1000375256,프리메라 페이셜 마일드 필링,자극도,"따끔거려요,0-보통이에요,3-순해요,11",만족도-사용감
1000375256,프리메라 페이셜 마일드 필링,수분감,"건조해요,0-보통이에요,10-촉촉해요,4",만족도-사용감
1000375256,프리메라 페이셜 마일드 필링,피부개선,"별로예요,0-보통이에요,10-개선됐어요,4",만족도-사용감
1001036164,"필로소피-퓨어 누드로즈 향수60ml 정품+바디에멀젼 한정판 2종 세트 / 선물 추천! 어메발레로즈2종,누드로즈2종,미니향수4종",향/냄새,"별로예요,5-향이 괜찮아요,51-마음에 들어요,121",
1001036164,"필로소피-퓨어 누드로즈 향수60ml 정품+바디에멀젼 한정판 2종 세트 / 선물 추천! 어메발레로즈2종,누드로즈2종,미니향수4종",지속력,"짧아요,31-적당해요,116-오래 유지돼요,30",
4195812852,헤라 블랙 쿠션 SPF34/PA++,발색력,"연해요,0-딱 좋아요,24-진해요,1",향기-사용감-품질-커버력-메이크업-효과
4195812852,헤라 블랙 쿠션 SPF34/PA++,커버력,"약해요,0-잘 커버돼요,23-뛰어나요,2",향기-사용감-품질-커버력-메이크업-효과
4195812852,헤라 블랙 쿠션 SPF34/PA++,지속력,"짧아요,0-적당해요,19-오래 유지돼요,6",향기-사용감-품질-커버력-메이크업-효과
4321249563,헤라 선 메이트 프로텍터 SPF50+ PA+++,백탁현상,"백탁이 심해요,0-적당해요,6-백탁이 없어요,4",색상-만족도-사용감-효과
4321249563,헤라 선 메이트 프로텍터 SPF50+ PA+++,제형,"되직해요,1-적당해요,9-묽어요,0",색상-만족도-사용감-효과
4321249563,헤라 선 메이트 프로텍터 SPF50+ PA+++,자극도,"따끔거려요,0-보통이에요,7-순해요,3",색상-만족도-사용감-효과
4198819835,헤라 센슈얼 인텐스 벨벳,발색력,"연해요,0-딱 좋아요,7-진해요,3",색상-발색-발림성
4198819835,헤라 센슈얼 인텐스 벨벳,수분감,"건조해요,1-보통이에요,3-촉촉해요,6",색상-발색-발림성
4198819835,헤라 센슈얼 인텐스 벨벳,지속력,"짧아요,0-적당해요,6-오래 유지돼요,4",색상-발색-발림성
3705714988,[네이처리퍼블릭] 1+1 더 착한 마음 마스크 시트 12종,피부개선,"별로예요,11-보통이에요,337-개선됐어요,310",사용감-성분-향기-만족도-가격
3705714988,[네이처리퍼블릭] 1+1 더 착한 마음 마스크 시트 12종,수분감,"건조해요,7-보통이에요,206-촉촉해요,445",사용감-성분-향기-만족도-가격
4235542432,[네이처리퍼블릭] 프로 터치 컬러 마스터 섀도 팔레트 엑스에디션 (10주년기획),발색력,"연해요,2-딱 좋아요,52-진해요,8",펄감-색상-만족도-활용도-발색-발림성-디자인-제품구성
4235542432,[네이처리퍼블릭] 프로 터치 컬러 마스터 섀도 팔레트 엑스에디션 (10주년기획),발림성,"뻑뻑해요,0-보통이에요,32-부드러워요,30",펄감-색상-만족도-활용도-발색-발림성-디자인-제품구성
4235542432,[네이처리퍼블릭] 프로 터치 컬러 마스터 섀도 팔레트 엑스에디션 (10주년기획),지속력,"짧아요,2-적당해요,48-오래 유지돼요,12",펄감-색상-만족도-활용도-발색-발림성-디자인-제품구성
4048065331,[네이처리퍼블릭] 프로터치 케미스트리 멀티 팔레트,발색력,"연해요,22-딱 좋아요,164-진해요,25",사용감-만족도-케이스-색상-발색-가루 날림-메이크업-발림성-휴대성-제품구성
4048065331,[네이처리퍼블릭] 프로터치 케미스트리 멀티 팔레트,발림성,"뻑뻑해요,2-보통이에요,139-부드러워요,70",사용감-만족도-케이스-색상-발색-가루 날림-메이크업-발림성-휴대성-제품구성
4048065331,[네이처리퍼블릭] 프로터치 케미스트리 멀티 팔레트,지속력,"짧아요,14-적당해요,163-오래 유지돼요,34",사용감-만족도-케이스-색상-발색-가루 날림-메이크업-발림성-휴대성-제품구성
2613784669,[네이처리퍼블릭] 프로터치 섀도 팔레트 시즌 2,발색력,"연해요,2-딱 좋아요,37-진해요,3",사이즈-색상-만족도-지속력-활용도-가루 날림-메이크업-발색-발림성-휴대성-디자인
2613784669,[네이처리퍼블릭] 프로터치 섀도 팔레트 시즌 2,발림성,"뻑뻑해요,1-보통이에요,27-부드러워요,14",사이즈-색상-만족도-지속력-활용도-가루 날림-메이크업-발색-발림성-휴대성-디자인
2613784669,[네이처리퍼블릭] 프로터치 섀도 팔레트 시즌 2,지속력,"짧아요,0-적당해요,35-오래 유지돼요,7",사이즈-색상-만족도-지속력-활용도-가루 날림-메이크업-발색-발림성-휴대성-디자인
2634274271,[네이처리퍼블릭] 프로터치 섀도 팔레트 시즌1,발색력,"연해요,13-딱 좋아요,133-진해요,10",사이즈-색상-지속력-용량-발색-발림성-휴대성-제품구성-디자인
2634274271,[네이처리퍼블릭] 프로터치 섀도 팔레트 시즌1,발림성,"뻑뻑해요,5-보통이에요,96-부드러워요,55",사이즈-색상-지속력-용량-발색-발림성-휴대성-제품구성-디자인
2634274271,[네이처리퍼블릭] 프로터치 섀도 팔레트 시즌1,지속력,"짧아요,8-적당해요,123-오래 유지돼요,25",사이즈-색상-지속력-용량-발색-발림성-휴대성-제품구성-디자인
3666926482,[네이처리퍼블릭] 프로 터치 블러셔 팔레트,발림성,"뻑뻑해요,1-보통이에요,25-부드러워요,34",만족도-색상-지속력-발색-가루 날림-발림성-제품구성-디자인
3666926482,[네이처리퍼블릭] 프로 터치 블러셔 팔레트,발색력,"연해요,3-딱 좋아요,45-진해요,12",만족도-색상-지속력-발색-가루 날림-발림성-제품구성-디자인
3666926482,[네이처리퍼블릭] 프로 터치 블러셔 팔레트,지속력,"짧아요,4-적당해요,38-오래 유지돼요,18",만족도-색상-지속력-발색-가루 날림-발림성-제품구성-디자인
3682959201,[네이처리퍼블릭] 바이플라워 오토 아이브로우 4종 택 1,발림성,"뻑뻑해요,5-보통이에요,98-부드러워요,113",색상-지속력-사용성-발색-만족도-발림성-디자인
3682959201,[네이처리퍼블릭] 바이플라워 오토 아이브로우 4종 택 1,발색력,"연해요,12-딱 좋아요,168-진해요,36",색상-지속력-사용성-발색-만족도-발림성-디자인
3682959201,[네이처리퍼블릭] 바이플라워 오토 아이브로우 4종 택 1,지속력,"짧아요,13-적당해요,160-오래 유지돼요,43",색상-지속력-사용성-발색-만족도-발림성-디자인
3902253077,[네이처리퍼블릭] 1+1 핸드 앤 네이처 핸드 크림,제형,"되직해요,12-적당해요,126-묽어요,7",향기-만족도-보습력-디자인
3902253077,[네이처리퍼블릭] 1+1 핸드 앤 네이처 핸드 크림,수분감,"건조해요,2-보통이에요,68-촉촉해요,75",향기-만족도-보습력-디자인
3902253077,[네이처리퍼블릭] 1+1 핸드 앤 네이처 핸드 크림,향/냄새,"별로예요,2-향이 괜찮아요,54-마음에 들어요,89",향기-만족도-보습력-디자인
3705813245,[네이처리퍼블릭] 극세사 브로우 펜슬 4종 택 1,발림성,"뻑뻑해요,1-보통이에요,30-부드러워요,49",브러쉬-색상-지속력-사용성-사용감-발색-만족도-발림성
3705813245,[네이처리퍼블릭] 극세사 브로우 펜슬 4종 택 1,발색력,"연해요,2-딱 좋아요,60-진해요,18",브러쉬-색상-지속력-사용성-사용감-발색-만족도-발림성
3705813245,[네이처리퍼블릭] 극세사 브로우 펜슬 4종 택 1,지속력,"짧아요,2-적당해요,58-오래 유지돼요,20",브러쉬-색상-지속력-사용성-사용감-발색-만족도-발림성
3706463413,[네이처리퍼블릭] 바이플라워 트리플 무스 틴트 10종 택 1,발색력,"연해요,0-딱 좋아요,25-진해요,15",질감-사용감-성분-만족도-효과-색상-지속력-품질-발색
3706463413,[네이처리퍼블릭] 바이플라워 트리플 무스 틴트 10종 택 1,수분감,"건조해요,9-보통이에요,22-촉촉해요,9",질감-사용감-성분-만족도-효과-색상-지속력-품질-발색
3706463413,[네이처리퍼블릭] 바이플라워 트리플 무스 틴트 10종 택 1,지속력,"짧아요,2-적당해요,17-오래 유지돼요,21",질감-사용감-성분-만족도-효과-색상-지속력-품질-발색
3683197916,[네이처리퍼블릭] 프로터치 섀도 팔레트 브라우니,발색력,"연해요,3-딱 좋아요,31-진해요,8",브러쉬-사용성-만족도-색상-지속력-입자-발색-가루 날림-발림성-제품구성
3683197916,[네이처리퍼블릭] 프로터치 섀도 팔레트 브라우니,발림성,"뻑뻑해요,0-보통이에요,24-부드러워요,18",브러쉬-사용성-만족도-색상-지속력-입자-발색-가루 날림-발림성-제품구성
3683197916,[네이처리퍼블릭] 프로터치 섀도 팔레트 브라우니,지속력,"짧아요,2-적당해요,31-오래 유지돼요,9",브러쉬-사용성-만족도-색상-지속력-입자-발색-가루 날림-발림성-제품구성
3707604180,[네이처리퍼블릭] 제주 탄산 클렌징 워터 500ml,세정력,"잘 안씻겨요,0-적당히 씻겨요,14-잘 씻겨요,56",용량-사용감-향기-만족도-가격-효과-디자인
3707604180,[네이처리퍼블릭] 제주 탄산 클렌징 워터 500ml,트러블,"조금 있었어요,0-잘 모르겠어요,11-전혀 없었어요,59",용량-사용감-향기-만족도-가격-효과-디자인
3707604180,[네이처리퍼블릭] 제주 탄산 클렌징 워터 500ml,수분감,"건조해요,1-보통이에요,29-촉촉해요,40",용량-사용감-향기-만족도-가격-효과-디자인
3683178807,[네이처리퍼블릭] 키스 마이 미니립스틱 키트 시즌2,발색력,"연해요,5-딱 좋아요,45-진해요,8",만족도-케이스-향기/냄새-색상-지속력-발색-제품구성-사이즈-발림성-휴대성-디자인
3683178807,[네이처리퍼블릭] 키스 마이 미니립스틱 키트 시즌2,수분감,"건조해요,6-보통이에요,40-촉촉해요,12",만족도-케이스-향기/냄새-색상-지속력-발색-제품구성-사이즈-발림성-휴대성-디자인
3683178807,[네이처리퍼블릭] 키스 마이 미니립스틱 키트 시즌2,지속력,"짧아요,5-적당해요,40-오래 유지돼요,13",만족도-케이스-향기/냄새-색상-지속력-발색-제품구성-사이즈-발림성-휴대성-디자인
3706275644,[네이처리퍼블릭] 불가리안 로즈 모이스처 수분 크림,수분감,"건조해요,5-보통이에요,26-촉촉해요,47",사용감-향기-트러블 개선-만족도-효과-가격-디자인
3706275644,[네이처리퍼블릭] 불가리안 로즈 모이스처 수분 크림,트러블,"조금 있었어요,1-잘 모르겠어요,22-전혀 없었어요,55",사용감-향기-트러블 개선-만족도-효과-가격-디자인
3706275644,[네이처리퍼블릭] 불가리안 로즈 모이스처 수분 크림,제형,"되직해요,2-적당해요,51-묽어요,25",사용감-향기-트러블 개선-만족도-효과-가격-디자인
3709066954,[네이처리퍼블릭] 키스 마이 무스 틴트 6종 키트 2종 택 1,발색력,"연해요,0-딱 좋아요,12-진해요,7",사이즈-만족도-케이스-색상-지속력-발색-발림성-휴대성
3709066954,[네이처리퍼블릭] 키스 마이 무스 틴트 6종 키트 2종 택 1,수분감,"건조해요,1-보통이에요,13-촉촉해요,5",사이즈-만족도-케이스-색상-지속력-발색-발림성-휴대성
3709066954,[네이처리퍼블릭] 키스 마이 무스 틴트 6종 키트 2종 택 1,지속력,"짧아요,0-적당해요,11-오래 유지돼요,8",사이즈-만족도-케이스-색상-지속력-발색-발림성-휴대성
3705360799,[네이처리퍼블릭] 1+1 알로에베라 클렌징 티슈,세정력,"잘 안씻겨요,1-적당히 씻겨요,24-잘 씻겨요,49",용량-사용감-품질-향기-만족도-가격
3705360799,[네이처리퍼블릭] 1+1 알로에베라 클렌징 티슈,자극도,"따끔거려요,0-보통이에요,24-순해요,50",용량-사용감-품질-향기-만족도-가격
3705360799,[네이처리퍼블릭] 1+1 알로에베라 클렌징 티슈,수분감,"건조해요,4-보통이에요,27-촉촉해요,43",용량-사용감-품질-향기-만족도-가격
3903336014,[네이처리퍼블릭] 진짜진짜 촉촉한 올리브 2종 세트,수분감,"건조해요,0-보통이에요,27-촉촉해요,32",사용감-향기-만족도-용량-가격
3903336014,[네이처리퍼블릭] 진짜진짜 촉촉한 올리브 2종 세트,트러블,"조금 있었어요,2-잘 모르겠어요,21-전혀 없었어요,36",사용감-향기-만족도-용량-가격
3713556130,[네이처리퍼블릭] 아르간 에센셜 딥케어 헤어팩(대용량),제형,"되직해요,9-적당해요,28-묽어요,2",
3713556130,[네이처리퍼블릭] 아르간 에센셜 딥케어 헤어팩(대용량),머릿결개선,"잘 모르겠어요,0-만족해요,23-아주 좋아요,16",
3713556130,[네이처리퍼블릭] 아르간 에센셜 딥케어 헤어팩(대용량),향/냄새,"별로예요,0-향이 괜찮아요,23-마음에 들어요,16",
3706235754,[네이처리퍼블릭] 매끈매끈 복숭아 때 샤워,자극도,"따끔거려요,1-보통이에요,6-순해요,17",사용감-향기-만족도-효과
3706235754,[네이처리퍼블릭] 매끈매끈 복숭아 때 샤워,수분감,"건조해요,0-보통이에요,12-촉촉해요,12",사용감-향기-만족도-효과
3706235754,[네이처리퍼블릭] 매끈매끈 복숭아 때 샤워,피부개선,"별로예요,0-보통이에요,16-개선됐어요,8",사용감-향기-만족도-효과
3706477462,[네이처리퍼블릭] 알로에베라 수딩젤,수분감,"건조해요,1-보통이에요,6-촉촉해요,16",용량-사용감-향기-만족도-가격-효과
3706477462,[네이처리퍼블릭] 알로에베라 수딩젤,트러블,"조금 있었어요,0-잘 모르겠어요,8-전혀 없었어요,15",용량-사용감-향기-만족도-가격-효과
3706477462,[네이처리퍼블릭] 알로에베라 수딩젤,제형,"되직해요,0-적당해요,19-묽어요,4",용량-사용감-향기-만족도-가격-효과
3682655583,[네이처리퍼블릭] 극세사 슬림핏 아이라이너 2종 택 1,발림성,"뻑뻑해요,1-보통이에요,15-부드러워요,32",색상-만족도-지속력-용량-사용감-발림성
3682655583,[네이처리퍼블릭] 극세사 슬림핏 아이라이너 2종 택 1,발색력,"연해요,0-딱 좋아요,34-진해요,14",색상-만족도-지속력-용량-사용감-발림성
3682655583,[네이처리퍼블릭] 극세사 슬림핏 아이라이너 2종 택 1,지속력,"짧아요,0-적당해요,30-오래 유지돼요,18",색상-만족도-지속력-용량-사용감-발림성
3708641714,[네이처리퍼블릭] 제주 탄산 트리플 필링 패드,자극도,"따끔거려요,0-보통이에요,5-순해요,7",향기-가격-용량-사용감-품질-효과
3708641714,[네이처리퍼블릭] 제주 탄산 트리플 필링 패드,수분감,"건조해요,0-보통이에요,6-촉촉해요,6",향기-가격-용량-사용감-품질-효과
3708641714,[네이처리퍼블릭] 제주 탄산 트리플 필링 패드,피부개선,"별로예요,0-보통이에요,7-개선됐어요,5",향기-가격-용량-사용감-품질-효과
3709565650,[네이처리퍼블릭] 제주 탄산 폼 클렌저 300ml,세정력,"잘 안씻겨요,0-적당히 씻겨요,5-잘 씻겨요,12",만족도-가격-용량-사용감
3709565650,[네이처리퍼블릭] 제주 탄산 폼 클렌저 300ml,트러블,"조금 있었어요,0-잘 모르겠어요,3-전혀 없었어요,14",만족도-가격-용량-사용감
3709565650,[네이처리퍼블릭] 제주 탄산 폼 클렌저 300ml,거품,"부족해요,0-적당해요,4-풍부해요,13",만족도-가격-용량-사용감
3683080840,[네이처리퍼블릭] 슈퍼 아쿠아 맥스 수분크림 3종 택 1,수분감,"건조해요,1-보통이에요,5-촉촉해요,14",사용감-향기-트러블 개선-만족도-가격
3683080840,[네이처리퍼블릭] 슈퍼 아쿠아 맥스 수분크림 3종 택 1,트러블,"조금 있었어요,0-잘 모르겠어요,9-전혀 없었어요,11",사용감-향기-트러블 개선-만족도-가격
3683080840,[네이처리퍼블릭] 슈퍼 아쿠아 맥스 수분크림 3종 택 1,제형,"되직해요,0-적당해요,16-묽어요,4",사용감-향기-트러블 개선-만족도-가격
3682882873,[네이처리퍼블릭] 스키니 오토 아이라이너 2종 택 1,발림성,"뻑뻑해요,3-보통이에요,13-부드러워요,42",색상-지속력-사용성-용량-발색-만족도-메이크업-발림성
3682882873,[네이처리퍼블릭] 스키니 오토 아이라이너 2종 택 1,발색력,"연해요,1-딱 좋아요,37-진해요,20",색상-지속력-사용성-용량-발색-만족도-메이크업-발림성
3682882873,[네이처리퍼블릭] 스키니 오토 아이라이너 2종 택 1,지속력,"짧아요,4-적당해요,30-오래 유지돼요,24",색상-지속력-사용성-용량-발색-만족도-메이크업-발림성
3709222553,[네이처리퍼블릭] 폴리네시아 하이드로 아이크림,수분감,"건조해요,0-보통이에요,10-촉촉해요,8",향기-트러블 개선-만족도-가격-사용감
3709222553,[네이처리퍼블릭] 폴리네시아 하이드로 아이크림,제형,"되직해요,1-적당해요,16-묽어요,1",향기-트러블 개선-만족도-가격-사용감
3709222553,[네이처리퍼블릭] 폴리네시아 하이드로 아이크림,피부개선,"별로예요,1-보통이에요,14-개선됐어요,3",향기-트러블 개선-만족도-가격-사용감
3813473628,[네이처리퍼블릭] 바이플라워 벨벳 듀이 틴트 3종 택1,발색력,"연해요,5-딱 좋아요,68-진해요,16",만족도-케이스-향기/냄새-색상-지속력-발색-보습력-메이크업-발림성
3813473628,[네이처리퍼블릭] 바이플라워 벨벳 듀이 틴트 3종 택1,수분감,"건조해요,4-보통이에요,51-촉촉해요,34",만족도-케이스-향기/냄새-색상-지속력-발색-보습력-메이크업-발림성
3813473628,[네이처리퍼블릭] 바이플라워 벨벳 듀이 틴트 3종 택1,지속력,"짧아요,11-적당해요,65-오래 유지돼요,13",만족도-케이스-향기/냄새-색상-지속력-발색-보습력-메이크업-발림성
3709200610,[네이처리퍼블릭] 폴리네시아 라군워터 하이드로 크림,수분감,"건조해요,0-보통이에요,9-촉촉해요,11",용량-사용감-향기-만족도-가격-효과
